Country,Start Month,Animal accident,Drought,Earthquake,Epidemic,Extreme temperature ,Flood,Fog,Glacial lake outburst,Impact,Insect infestation,Landslide,Mass movement (dry),Storm,Volcanic activity,Wildfire,mean_deaths_per_month,CountryMonthlyMean,GlobalMonthlyMean
Cyprus,3.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,17.583333333333332,151.31508875739644
Cyprus,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,17.583333333333332,526.7740693196406
Cyprus,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,17.583333333333332,237.06111696522655
Cyprus,7.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4.5,17.583333333333332,5728.0
Cyprus,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.0,17.583333333333332,280.8321108394458
Cyprus,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40.0,17.583333333333332,365.75765765765766
Cyprus,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,17.583333333333332,1039.5979899497488
Czech Republic (the),1.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,14.5,18.15,434.68226600985224
Czech Republic (the),2.0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2.0,18.15,185.49571428571429
Czech Republic (the),3.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3.5,18.15,151.31508875739644
Czech Republic (the),5.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.0,18.15,1085.6772366930918
Czech Republic (the),6.0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,9.25,18.15,237.06111696522655
Czech Republic (the),7.0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,113.75,18.15,5728.0
Czech Republic (the),8.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,12.5,18.15,280.8321108394458
Czech Republic (the),10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,18.15,511.2567567567568
Czech Republic (the),11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.0,18.15,581.2519280205655
Czech Republic (the),12.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11.0,18.15,1039.5979899497488
Czechoslovakia,1.0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,14.0,12.0,434.68226600985224
Czechoslovakia,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,12.0,185.49571428571429
Czechoslovakia,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,12.0,1085.6772366930918
Czechoslovakia,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,12.0,5728.0
Czechoslovakia,11.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,12.0,581.2519280205655
Côte d’Ivoire,1.0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,27.714285714285715,42.55988455988456,434.68226600985224
Côte d’Ivoire,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.0,42.55988455988456,185.49571428571429
Côte d’Ivoire,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.0,42.55988455988456,151.31508875739644
Côte d’Ivoire,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,42.55988455988456,526.7740693196406
Côte d’Ivoire,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175.0,42.55988455988456,1085.6772366930918
Côte d’Ivoire,6.0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,20.444444444444443,42.55988455988456,237.06111696522655
Côte d’Ivoire,7.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6.0,42.55988455988456,5728.0
Côte d’Ivoire,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,42.55988455988456,280.8321108394458
Côte d’Ivoire,9.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,85.0,42.55988455988456,365.75765765765766
Côte d’Ivoire,10.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,66.0,42.55988455988456,511.2567567567568
Côte d’Ivoire,11.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,42.55988455988456,581.2519280205655
Côte d’Ivoire,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.0,42.55988455988456,1039.5979899497488
Denmark,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3.0,3.6,434.68226600985224
Denmark,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0,3.6,185.49571428571429
Denmark,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.6,1085.6772366930918
Denmark,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,3.6,280.8321108394458
Denmark,10.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0,3.6,511.2567567567568
Denmark,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.0,3.6,581.2519280205655
Denmark,12.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4.0,3.6,1039.5979899497488
Djibouti,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6.0,21.678571428571427,434.68226600985224
Djibouti,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,21.678571428571427,185.49571428571429
Djibouti,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,25.0,21.678571428571427,151.31508875739644
Djibouti,4.0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,23.0,21.678571428571427,526.7740693196406
Djibouti,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,21.678571428571427,1085.6772366930918
Djibouti,6.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,21.678571428571427,237.06111696522655
Djibouti,7.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,21.678571428571427,5728.0
Djibouti,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,21.678571428571427,511.2567567567568
Djibouti,11.0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,48.75,21.678571428571427,581.2519280205655
Djibouti,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43.0,21.678571428571427,1039.5979899497488
Dominica,8.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,24.0,238.2222222222222,280.8321108394458
Dominica,9.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,688.6666666666666,238.2222222222222,365.75765765765766
Dominica,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,238.2222222222222,511.2567567567568
Dominica,11.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,238.2222222222222,581.2519280205655
Dominican Republic (the),1.0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,11.75,56.045138888888886,434.68226600985224
Dominican Republic (the),2.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2.6666666666666665,56.045138888888886,185.49571428571429
Dominican Republic (the),3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,11.5,56.045138888888886,151.31508875739644
Dominican Republic (the),4.0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,1,52.5,56.045138888888886,526.7740693196406
Dominican Republic (the),5.0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,122.5,56.045138888888886,1085.6772366930918
Dominican Republic (the),6.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,10.666666666666666,56.045138888888886,237.06111696522655
Dominican Republic (the),7.0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3.3333333333333335,56.045138888888886,5728.0
Dominican Republic (the),8.0,0,1,1,0,0,1,0,0,0,0,0,0,12,0,0,127.08333333333333,56.045138888888886,280.8321108394458
Dominican Republic (the),9.0,0,0,1,1,0,2,0,0,0,0,0,0,12,0,0,209.83333333333334,56.045138888888886,365.75765765765766
Dominican Republic (the),10.0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,69.375,56.045138888888886,511.2567567567568
Dominican Republic (the),11.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8.333333333333334,56.045138888888886,581.2519280205655
Dominican Republic (the),12.0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,43.0,56.045138888888886,1039.5979899497488
Ecuador,1.0,0,0,0,5,0,7,0,0,0,0,1,0,0,0,0,38.125,175.65747377622378,434.68226600985224
Ecuador,2.0,0,2,1,0,0,8,0,0,0,0,2,0,0,0,1,57.2,175.65747377622378,185.49571428571429
Ecuador,3.0,0,1,4,2,0,7,0,0,0,0,2,0,0,1,0,420.7692307692308,175.65747377622378,151.31508875739644
Ecuador,4.0,0,0,2,1,0,4,0,0,0,0,5,0,0,0,1,92.54545454545455,175.65747377622378,526.7740693196406
Ecuador,5.0,0,0,3,2,0,3,0,0,0,0,2,0,0,2,1,119.0,175.65747377622378,1085.6772366930918
Ecuador,6.0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,106.75,175.65747377622378,237.06111696522655
Ecuador,7.0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,24.0,175.65747377622378,5728.0
Ecuador,8.0,0,0,5,1,0,1,0,0,0,0,0,0,0,2,0,1009.0,175.65747377622378,280.8321108394458
Ecuador,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2.0,175.65747377622378,365.75765765765766
Ecuador,10.0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,65.0,175.65747377622378,511.2567567567568
Ecuador,11.0,0,1,0,0,0,2,0,0,0,0,1,0,0,2,0,158.5,175.65747377622378,581.2519280205655
Ecuador,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,15.0,175.65747377622378,1039.5979899497488
Egypt,1.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,10.75,360.20909090909095,434.68226600985224
Egypt,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.0,360.20909090909095,185.49571428571429
Egypt,3.0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,10.8,360.20909090909095,151.31508875739644
Egypt,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10.5,360.20909090909095,1085.6772366930918
Egypt,6.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,22.0,360.20909090909095,237.06111696522655
Egypt,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.0,360.20909090909095,5728.0
Egypt,8.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,110.0,360.20909090909095,280.8321108394458
Egypt,9.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3464.6666666666665,360.20909090909095,365.75765765765766
Egypt,10.0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,111.33333333333333,360.20909090909095,511.2567567567568
Egypt,11.0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,161.75,360.20909090909095,581.2519280205655
Egypt,12.0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,23.5,360.20909090909095,1039.5979899497488
El Salvador,1.0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,173.4,167.81469696969697,434.68226600985224
El Salvador,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,315.0,167.81469696969697,185.49571428571429
El Salvador,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,167.81469696969697,526.7740693196406
El Salvador,5.0,0,2,5,0,0,1,0,0,0,0,0,0,4,0,0,160.25,167.81469696969697,1085.6772366930918
El Salvador,6.0,0,1,1,3,0,1,0,0,0,0,2,0,3,0,0,257.8,167.81469696969697,237.06111696522655
El Salvador,7.0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,21.0,167.81469696969697,5728.0
El Salvador,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.0,167.81469696969697,280.8321108394458
El Salvador,9.0,0,0,0,1,0,9,0,0,0,0,0,0,4,0,0,53.36363636363637,167.81469696969697,365.75765765765766
El Salvador,10.0,0,0,1,0,0,4,0,0,0,0,1,0,4,1,0,172.0,167.81469696969697,511.2567567567568
El Salvador,11.0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,92.33333333333333,167.81469696969697,581.2519280205655
El Salvador,12.0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,400.0,167.81469696969697,1039.5979899497488
Equatorial Guinea,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,1039.5979899497488
Eritrea,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,3.0,185.49571428571429
Eritrea,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,3.0,526.7740693196406
Eritrea,7.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,,3.0,5728.0
Eritrea,10.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.0,511.2567567567568
Eritrea,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.0,581.2519280205655
Estonia,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,3.5,434.68226600985224
Estonia,2.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4.0,3.5,185.49571428571429
Ethiopia,1.0,0,2,0,7,0,0,0,0,0,0,0,0,0,1,0,255.625,5466.5872023809525,434.68226600985224
Ethiopia,2.0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,12.0,5466.5872023809525,185.49571428571429
Ethiopia,3.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,21.5,5466.5872023809525,151.31508875739644
Ethiopia,4.0,0,0,0,4,0,10,0,0,0,0,0,1,0,0,0,67.66666666666667,5466.5872023809525,526.7740693196406
Ethiopia,5.0,0,3,0,2,0,6,0,0,0,0,3,0,0,0,0,30043.4,5466.5872023809525,1085.6772366930918
Ethiopia,6.0,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,124.25,5466.5872023809525,237.06111696522655
Ethiopia,7.0,0,2,0,3,0,2,0,0,0,0,1,0,0,0,0,360.8333333333333,5466.5872023809525,5728.0
Ethiopia,8.0,0,0,0,1,0,21,0,0,0,0,0,0,0,1,0,71.53333333333333,5466.5872023809525,280.8321108394458
Ethiopia,9.0,0,3,0,3,0,3,0,0,0,0,1,0,0,1,0,1086.5714285714287,5466.5872023809525,365.75765765765766
Ethiopia,10.0,0,1,0,2,0,6,0,0,0,0,1,0,0,0,0,87.0,5466.5872023809525,511.2567567567568
Ethiopia,11.0,0,1,0,1,0,4,0,0,0,1,0,0,0,0,0,109.66666666666667,5466.5872023809525,581.2519280205655
Ethiopia,12.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,33359.0,5466.5872023809525,1039.5979899497488
Fiji,1.0,0,1,0,0,0,2,0,0,0,0,0,0,13,0,0,12.636363636363637,14.476641414141413,434.68226600985224
Fiji,2.0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,43.0,14.476641414141413,185.49571428571429
Fiji,3.0,0,0,1,0,0,3,0,0,0,0,0,0,9,0,0,11.181818181818182,14.476641414141413,151.31508875739644
Fiji,4.0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,7.666666666666667,14.476641414141413,526.7740693196406
Fiji,6.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,14.476641414141413,237.06111696522655
Fiji,9.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,14.476641414141413,365.75765765765766
Fiji,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,14.476641414141413,511.2567567567568
Fiji,11.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,14.476641414141413,581.2519280205655
Fiji,12.0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,9.375,14.476641414141413,1039.5979899497488
Finland,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,434.68226600985224
Finland,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,185.49571428571429
Finland,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1085.6772366930918
France,1.0,0,0,0,0,4,10,0,0,0,0,1,0,14,0,0,5.888888888888889,270.17766411828916,434.68226600985224
France,2.0,0,0,0,0,3,2,0,0,0,0,4,0,11,0,0,18.0,270.17766411828916,185.49571428571429
France,3.0,0,0,0,1,0,2,0,0,0,0,1,0,3,0,0,6.142857142857143,270.17766411828916,151.31508875739644
France,4.0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,46.0,270.17766411828916,526.7740693196406
France,5.0,0,0,0,0,0,4,0,0,0,0,1,0,2,0,0,8.2,270.17766411828916,1085.6772366930918
France,6.0,0,0,1,0,2,6,0,0,0,0,1,0,3,0,1,394.5,270.17766411828916,237.06111696522655
France,7.0,0,3,0,0,5,6,0,0,0,0,1,0,7,0,7,269.1875,270.17766411828916,5728.0
France,8.0,0,0,1,0,1,2,0,0,0,0,0,0,4,0,4,2450.625,270.17766411828916,280.8321108394458
France,9.0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,12.909090909090908,270.17766411828916,365.75765765765766
France,10.0,0,0,1,0,0,4,0,0,0,0,0,0,10,0,0,6.923076923076923,270.17766411828916,511.2567567567568
France,11.0,0,0,1,0,2,8,0,0,0,0,2,0,4,0,0,10.533333333333333,270.17766411828916,581.2519280205655
France,12.0,0,0,0,0,2,5,0,0,0,0,1,0,8,0,0,13.222222222222221,270.17766411828916,1039.5979899497488
French Guiana,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,10.0,526.7740693196406
French Guiana,5.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,10.0,1085.6772366930918
French Polynesia,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,5.75,434.68226600985224
French Polynesia,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.5,5.75,185.49571428571429
French Polynesia,4.0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,8.0,5.75,526.7740693196406
French Polynesia,12.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,5.75,1039.5979899497488
Gabon,4.0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,,24.25,526.7740693196406
Gabon,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,24.25,1085.6772366930918
Gabon,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,24.25,237.06111696522655
Gabon,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.0,24.25,5728.0
Gabon,11.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,50.0,24.25,581.2519280205655
Gabon,12.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,24.25,1039.5979899497488
Gambia (the),1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,48.0625,434.68226600985224
Gambia (the),2.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,120.0,48.0625,185.49571428571429
Gambia (the),3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,48.0625,151.31508875739644
Gambia (the),5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,48.0625,1085.6772366930918
Gambia (the),6.0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,28.5,48.0625,237.06111696522655
Gambia (the),7.0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,6.333333333333333,48.0625,5728.0
Gambia (the),8.0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,3.6666666666666665,48.0625,280.8321108394458
Gambia (the),9.0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3.0,48.0625,365.75765765765766
Gambia (the),10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,200.0,48.0625,511.2567567567568
Gambia (the),11.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21.0,48.0625,581.2519280205655
Georgia,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,5.5555555555555545,434.68226600985224
Georgia,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,5.5555555555555545,185.49571428571429
Georgia,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,5.5555555555555545,151.31508875739644
Georgia,4.0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5.0,5.5555555555555545,526.7740693196406
Georgia,5.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5.0,5.5555555555555545,1085.6772366930918
Georgia,6.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,18.333333333333332,5.5555555555555545,237.06111696522655
Georgia,7.0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1.0,5.5555555555555545,5728.0
Georgia,8.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,5.5555555555555545,280.8321108394458
Georgia,9.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,5.5555555555555545,365.75765765765766
Georgia,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.5555555555555545,511.2567567567568
Germany,1.0,0,0,0,0,3,2,0,0,0,0,1,0,13,0,0,6.588235294117647,150.10607333842628,434.68226600985224
Germany,2.0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,9.857142857142858,150.10607333842628,185.49571428571429
Germany,3.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,10.0,150.10607333842628,151.31508875739644
Germany,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.5,150.10607333842628,526.7740693196406
Germany,5.0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,5.25,150.10607333842628,1085.6772366930918
Germany,6.0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,4.6,150.10607333842628,237.06111696522655
Germany,7.0,0,0,0,0,3,4,0,0,0,0,0,0,9,0,0,32.57142857142857,150.10607333842628,5728.0
Germany,8.0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,1565.0,150.10607333842628,280.8321108394458
Germany,10.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7.0,150.10607333842628,511.2567567567568
Germany,11.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.0,150.10607333842628,581.2519280205655
Germany,12.0,0,0,1,0,2,1,0,0,0,0,0,0,4,0,0,7.8,150.10607333842628,1039.5979899497488
Germany Dem Rep,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,434.68226600985224
Germany Dem Rep,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,5728.0
Germany Dem Rep,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,280.8321108394458
Germany Fed Rep,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,82.0,71.21428571428571,434.68226600985224
Germany Fed Rep,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,347.0,71.21428571428571,185.49571428571429
Germany Fed Rep,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,71.21428571428571,151.31508875739644
Germany Fed Rep,5.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.0,71.21428571428571,1085.6772366930918
Germany Fed Rep,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,71.21428571428571,237.06111696522655
Germany Fed Rep,7.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2.5,71.21428571428571,5728.0
Germany Fed Rep,8.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,5.0,71.21428571428571,280.8321108394458
Germany Fed Rep,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,71.21428571428571,365.75765765765766
Germany Fed Rep,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,54.0,71.21428571428571,581.2519280205655
Germany Fed Rep,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,71.21428571428571,1039.5979899497488
Ghana,1.0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,25.75,51.27916666666667,434.68226600985224
Ghana,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,53.5,51.27916666666667,185.49571428571429
Ghana,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.5,51.27916666666667,151.31508875739644
Ghana,4.0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,19.0,51.27916666666667,526.7740693196406
Ghana,5.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15.0,51.27916666666667,1085.6772366930918
Ghana,6.0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,39.9,51.27916666666667,237.06111696522655
Ghana,7.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,52.0,51.27916666666667,5728.0
Ghana,8.0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,22.2,51.27916666666667,280.8321108394458
Ghana,9.0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,39.8,51.27916666666667,365.75765765765766
Ghana,10.0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,25.2,51.27916666666667,511.2567567567568
Ghana,11.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,225.5,51.27916666666667,581.2519280205655
Ghana,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85.0,51.27916666666667,1039.5979899497488
Greece,1.0,0,0,1,0,1,4,0,0,0,0,0,0,2,0,0,7.333333333333333,31.237367724867724,434.68226600985224
Greece,2.0,0,0,3,0,2,5,0,0,0,0,0,0,2,0,0,6.888888888888889,31.237367724867724,185.49571428571429
Greece,3.0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,22.25,31.237367724867724,151.31508875739644
Greece,4.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19.6,31.237367724867724,526.7740693196406
Greece,5.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12.666666666666666,31.237367724867724,1085.6772366930918
Greece,6.0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,2,16.75,31.237367724867724,237.06111696522655
Greece,7.0,0,0,5,0,3,0,0,0,0,0,0,0,1,0,8,105.41666666666667,31.237367724867724,5728.0
Greece,8.0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,5,96.66666666666667,31.237367724867724,280.8321108394458
Greece,9.0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,63.8,31.237367724867724,365.75765765765766
Greece,10.0,0,0,3,0,0,6,0,0,0,0,0,0,1,0,0,8.333333333333334,31.237367724867724,511.2567567567568
Greece,11.0,0,0,1,0,0,8,0,0,0,0,0,0,1,0,0,14.142857142857142,31.237367724867724,581.2519280205655
Greece,12.0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1.0,31.237367724867724,1039.5979899497488
Grenada,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,22.5,434.68226600985224
Grenada,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,22.5,5728.0
Grenada,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,22.5,280.8321108394458
Grenada,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22.5,22.5,365.75765765765766
Grenada,11.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,22.5,581.2519280205655
Guadeloupe,8.0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,14.0,175.0,280.8321108394458
Guadeloupe,9.0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,508.5,175.0,365.75765765765766
Guadeloupe,11.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.5,175.0,581.2519280205655
